#start of day, 11-02-2012, 16:04:58
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
14205, 11-02-2012, 20:49:23, blue, 50, 2, 39.875465, -105.775158, 3271, 6, 6840954, 2888689
14206, 11-02-2012, 20:49:24, blue, 50, 2, 39.875465, -105.775158, 3271, 6, 6840954, 2888689
14207, 11-02-2012, 20:49:25, blue, 50, 2, 39.875465, -105.775158, 3271, 6, 6840954, 2888689
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:00:19"
14208, 11-02-2012, 20:49:26, green, 80, 3, 39.875438, -105.775140, 3271, 2, 6840961, 2888690
14209, 11-02-2012, 20:49:27, green, 80, 3, 39.875438, -105.775140, 3271, 2, 6840961, 2888690
14210, 11-02-2012, 20:49:28, green, 80, 3, 39.875438, -105.775140, 3271, 2, 6840961, 2888690
14211, 11-02-2012, 20:49:29, green, 80, 3, 39.875408, -105.775130, 3270, 6, 6840967, 2888689
14212, 11-02-2012, 20:49:30, green, 80, 3, 39.875408, -105.775130, 3270, 6, 6840967, 2888689
14213, 11-02-2012, 20:49:31, green, 80, 3, 39.875370, -105.775127, 3271, 8, 6840974, 2888688
14214, 11-02-2012, 20:49:32, green, 80, 3, 39.875370, -105.775127, 3271, 8, 6840974, 2888688
14215, 11-02-2012, 20:49:33, green, 80, 3, 39.875325, -105.775133, 3270, 9, 6840982, 2888684
14216, 11-02-2012, 20:49:34, green, 80, 3, 39.875325, -105.775133, 3270, 9, 6840982, 2888684
14217, 11-02-2012, 20:49:35, green, 80, 3, 39.875282, -105.775152, 3270, 8, 6840989, 2888679
14218, 11-02-2012, 20:49:36, green, 80, 3, 39.875282, -105.775152, 3270, 8, 6840989, 2888679
14219, 11-02-2012, 20:49:37, green, 80, 3, 39.875242, -105.775172, 3270, 8, 6840995, 2888673
14220, 11-02-2012, 20:49:38, green, 80, 3, 39.875242, -105.775172, 3270, 8, 6840995, 2888673
14221, 11-02-2012, 20:49:39, green, 80, 3, 39.875202, -105.775188, 3270, 7, 6841001, 2888669
14222, 11-02-2012, 20:49:40, green, 80, 3, 39.875202, -105.775188, 3270, 7, 6841001, 2888669
14223, 11-02-2012, 20:49:41, green, 80, 3, 39.875168, -105.775200, 3270, 6, 6841006, 2888665
14224, 11-02-2012, 20:49:42, green, 80, 3, 39.875168, -105.775200, 3270, 6, 6841006, 2888665
14225, 11-02-2012, 20:49:43, green, 80, 3, 39.875132, -105.775207, 3269, 7, 6841012, 2888662
14226, 11-02-2012, 20:49:44, green, 80, 3, 39.875132, -105.775207, 3269, 7, 6841012, 2888662
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:00:00"
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#ski duration="00:00:53" distance="450" descent="-51" av_speed="30" max_speed="31"
14227, 11-02-2012, 20:49:45, red, 80, 3, 39.875080, -105.775207, 3269, 11, 6841022, 2888659
14228, 11-02-2012, 20:49:46, red, 80, 3, 39.875050, -105.775205, 3269, 12, 6841027, 2888657
14229, 11-02-2012, 20:49:47, red, 80, 3, 39.875018, -105.775197, 3268, 13, 6841034, 2888657
14230, 11-02-2012, 20:49:48, red, 80, 3, 39.874980, -105.775190, 3267, 15, 6841041, 2888655
14231, 11-02-2012, 20:49:49, red, 80, 3, 39.874938, -105.775185, 3267, 15, 6841049, 2888653
14232, 11-02-2012, 20:49:50, red, 80, 3, 39.874902, -105.775180, 3267, 13, 6841057, 2888652
14233, 11-02-2012, 20:49:51, red, 80, 3, 39.874872, -105.775167, 3267, 12, 6841063, 2888652
14234, 11-02-2012, 20:49:52, red, 80, 3, 39.874848, -105.775140, 3266, 12, 6841069, 2888654
14235, 11-02-2012, 20:49:53, red, 80, 3, 39.874835, -105.775102, 3266, 12, 6841074, 2888659
14236, 11-02-2012, 20:49:54, red, 80, 3, 39.874842, -105.775062, 3266, 11, 6841076, 2888665
14237, 11-02-2012, 20:49:55, red, 80, 3, 39.874873, -105.775030, 3265, 14, 6841072, 2888671
14238, 11-02-2012, 20:49:56, red, 80, 3, 39.874907, -105.775002, 3264, 16, 6841068, 2888677
14239, 11-02-2012, 20:49:57, red, 80, 3, 39.874938, -105.774958, 3263, 19, 6841066, 2888685
14240, 11-02-2012, 20:49:58, red, 80, 3, 39.874970, -105.774907, 3262, 20, 6841063, 2888695
14241, 11-02-2012, 20:49:59, red, 80, 3, 39.875012, -105.774862, 3261, 21, 6841059, 2888704
14242, 11-02-2012, 20:50:00, red, 80, 3, 39.875058, -105.774820, 3260, 22, 6841053, 2888712
14243, 11-02-2012, 20:50:01, red, 80, 3, 39.875098, -105.774763, 3259, 24, 6841050, 2888723
14244, 11-02-2012, 20:50:02, red, 80, 3, 39.875132, -105.774692, 3258, 25, 6841049, 2888735
14245, 11-02-2012, 20:50:03, red, 80, 3, 39.875167, -105.774625, 3257, 24, 6841047, 2888746
14246, 11-02-2012, 20:50:04, red, 80, 3, 39.875215, -105.774572, 3256, 24, 6841042, 2888757
14247, 11-02-2012, 20:50:05, red, 80, 3, 39.875263, -105.774515, 3255, 27, 6841037, 2888768
14248, 11-02-2012, 20:50:06, red, 80, 3, 39.875308, -105.774443, 3253, 29, 6841034, 2888781
14249, 11-02-2012, 20:50:07, red, 80, 3, 39.875355, -105.774373, 3252, 27, 6841031, 2888793
14250, 11-02-2012, 20:50:08, red, 80, 3, 39.875412, -105.774320, 3251, 25, 6841024, 2888804
14251, 11-02-2012, 20:50:09, red, 80, 3, 39.875458, -105.774270, 3250, 24, 6841019, 2888814
14252, 11-02-2012, 20:50:10, red, 80, 3, 39.875497, -105.774207, 3248, 24, 6841016, 2888826
14253, 11-02-2012, 20:50:11, red, 80, 3, 39.875533, -105.774142, 3247, 24, 6841014, 2888837
14254, 11-02-2012, 20:50:12, red, 80, 3, 39.875577, -105.774087, 3246, 24, 6841010, 2888847
14255, 11-02-2012, 20:50:13, red, 80, 3, 39.875618, -105.774032, 3245, 23, 6841007, 2888858
14256, 11-02-2012, 20:50:14, red, 80, 3, 39.875657, -105.773972, 3244, 23, 6841004, 2888868
14257, 11-02-2012, 20:50:15, red, 80, 3, 39.875697, -105.773920, 3243, 22, 6841000, 2888878
14258, 11-02-2012, 20:50:16, red, 80, 3, 39.875748, -105.773890, 3242, 21, 6840993, 2888886
14259, 11-02-2012, 20:50:17, red, 80, 3, 39.875805, -105.773870, 3241, 24, 6840984, 2888892
14260, 11-02-2012, 20:50:18, red, 80, 3, 39.875863, -105.773843, 3240, 26, 6840975, 2888899
14261, 11-02-2012, 20:50:19, red, 80, 3, 39.875915, -105.773792, 3239, 26, 6840969, 2888909
14262, 11-02-2012, 20:50:20, red, 80, 3, 39.875970, -105.773735, 3237, 28, 6840963, 2888921
14263, 11-02-2012, 20:50:21, red, 80, 3, 39.876030, -105.773690, 3236, 27, 6840955, 2888931
14264, 11-02-2012, 20:50:22, red, 80, 3, 39.876085, -105.773640, 3235, 27, 6840949, 2888941
14265, 11-02-2012, 20:50:23, red, 80, 3, 39.876135, -105.773578, 3233, 28, 6840944, 2888953
14266, 11-02-2012, 20:50:24, red, 80, 3, 39.876188, -105.773515, 3232, 29, 6840938, 2888965
14267, 11-02-2012, 20:50:25, red, 80, 3, 39.876248, -105.773463, 3231, 28, 6840931, 2888976
14268, 11-02-2012, 20:50:26, red, 80, 3, 39.876302, -105.773407, 3229, 28, 6840925, 2888987
14269, 11-02-2012, 20:50:27, red, 80, 3, 39.876355, -105.773335, 3228, 30, 6840921, 2889001
14270, 11-02-2012, 20:50:28, red, 80, 3, 39.876418, -105.773277, 3227, 30, 6840913, 2889013
14271, 11-02-2012, 20:50:29, red, 80, 3, 39.876485, -105.773235, 3226, 29, 6840904, 2889023
14272, 11-02-2012, 20:50:30, red, 80, 3, 39.876553, -105.773188, 3225, 31, 6840895, 2889033
14273, 11-02-2012, 20:50:31, red, 80, 3, 39.876617, -105.773138, 3223, 29, 6840886, 2889044
14274, 11-02-2012, 20:50:32, red, 80, 3, 39.876680, -105.773097, 3222, 28, 6840878, 2889054
14275, 11-02-2012, 20:50:33, red, 80, 3, 39.876747, -105.773073, 3222, 25, 6840867, 2889061
14276, 11-02-2012, 20:50:34, red, 80, 3, 39.876807, -105.773065, 3221, 24, 6840857, 2889066
14277, 11-02-2012, 20:50:35, red, 80, 3, 39.876855, -105.773072, 3220, 17, 6840847, 2889068
14278, 11-02-2012, 20:50:36, red, 80, 3, 39.876888, -105.773087, 3219, 12, 6840840, 2889068
14279, 11-02-2012, 20:50:37, red, 80, 3, 39.876888, -105.773087, 3219, 12, 6840840, 2889068
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:00:21"
14280, 11-02-2012, 20:50:38, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14281, 11-02-2012, 20:50:39, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14282, 11-02-2012, 20:50:40, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14283, 11-02-2012, 20:50:41, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14284, 11-02-2012, 20:50:42, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14285, 11-02-2012, 20:50:43, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14286, 11-02-2012, 20:50:44, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14287, 11-02-2012, 20:50:45, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14288, 11-02-2012, 20:50:46, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14289, 11-02-2012, 20:50:47, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14290, 11-02-2012, 20:50:48, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14291, 11-02-2012, 20:50:49, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14292, 11-02-2012, 20:50:50, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14293, 11-02-2012, 20:50:51, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14294, 11-02-2012, 20:50:52, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14295, 11-02-2012, 20:50:53, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14296, 11-02-2012, 20:50:54, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14297, 11-02-2012, 20:50:55, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14298, 11-02-2012, 20:50:56, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14299, 11-02-2012, 20:50:57, green, 80, 3, 39.876925, -105.773110, 3218, 5, 6840832, 2889067
14300, 11-02-2012, 20:50:58, green, 80, 3, 39.876958, -105.773127, 3219, 8, 6840824, 2889066
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#ski duration="00:00:50" distance="524" descent="-82" av_speed="37" max_speed="34"
14301, 11-02-2012, 20:50:59, red, 80, 3, 39.876987, -105.773110, 3218, 14, 6840820, 2889070
14302, 11-02-2012, 20:51:00, red, 80, 3, 39.877022, -105.773077, 3218, 19, 6840816, 2889077
14303, 11-02-2012, 20:51:01, red, 80, 3, 39.877063, -105.773037, 3217, 22, 6840811, 2889085
14304, 11-02-2012, 20:51:02, red, 80, 3, 39.877115, -105.773010, 3216, 23, 6840804, 2889092
14305, 11-02-2012, 20:51:03, red, 80, 3, 39.877170, -105.772980, 3215, 24, 6840796, 2889100
14306, 11-02-2012, 20:51:04, red, 80, 3, 39.877220, -105.772927, 3214, 26, 6840790, 2889110
14307, 11-02-2012, 20:51:05, red, 80, 3, 39.877268, -105.772872, 3213, 25, 6840785, 2889121
14308, 11-02-2012, 20:51:06, red, 80, 3, 39.877325, -105.772842, 3212, 24, 6840777, 2889129
14309, 11-02-2012, 20:51:07, red, 80, 3, 39.877385, -105.772818, 3211, 25, 6840768, 2889136
14310, 11-02-2012, 20:51:08, red, 80, 3, 39.877443, -105.772778, 3209, 26, 6840760, 2889145
14311, 11-02-2012, 20:51:09, red, 80, 3, 39.877488, -105.772713, 3208, 27, 6840756, 2889157
14312, 11-02-2012, 20:51:10, red, 80, 3, 39.877537, -105.772653, 3206, 27, 6840752, 2889168
14313, 11-02-2012, 20:51:11, red, 80, 3, 39.877602, -105.772617, 3205, 28, 6840742, 2889177
14314, 11-02-2012, 20:51:12, red, 80, 3, 39.877668, -105.772582, 3204, 28, 6840733, 2889186
14315, 11-02-2012, 20:51:13, red, 80, 3, 39.877730, -105.772533, 3202, 29, 6840725, 2889197
14316, 11-02-2012, 20:51:14, red, 80, 3, 39.877772, -105.772455, 3201, 28, 6840723, 2889210
14317, 11-02-2012, 20:51:15, red, 80, 3, 39.877817, -105.772382, 3199, 29, 6840719, 2889223
14318, 11-02-2012, 20:51:16, red, 80, 3, 39.877865, -105.772328, 3197, 25, 6840714, 2889234
14319, 11-02-2012, 20:51:17, red, 80, 3, 39.877922, -105.772312, 3195, 24, 6840705, 2889240
14320, 11-02-2012, 20:51:18, red, 80, 3, 39.877978, -105.772290, 3194, 24, 6840696, 2889246
14321, 11-02-2012, 20:51:19, red, 80, 3, 39.878018, -105.772238, 3193, 21, 6840693, 2889256
14322, 11-02-2012, 20:51:20, red, 80, 3, 39.878028, -105.772165, 3191, 23, 6840696, 2889267
14323, 11-02-2012, 20:51:21, red, 80, 3, 39.878050, -105.772105, 3188, 19, 6840696, 2889277
14324, 11-02-2012, 20:51:22, red, 80, 3, 39.878093, -105.772082, 3186, 19, 6840690, 2889282
14325, 11-02-2012, 20:51:23, red, 80, 3, 39.878140, -105.772055, 3184, 22, 6840683, 2889289
14326, 11-02-2012, 20:51:24, red, 80, 3, 39.878178, -105.772007, 3182, 21, 6840680, 2889298
14327, 11-02-2012, 20:51:25, red, 80, 3, 39.878188, -105.771938, 3180, 21, 6840683, 2889308
14328, 11-02-2012, 20:51:26, red, 80, 3, 39.878190, -105.771865, 3179, 23, 6840688, 2889319
14329, 11-02-2012, 20:51:27, red, 80, 3, 39.878200, -105.771792, 3177, 22, 6840691, 2889330
14330, 11-02-2012, 20:51:28, red, 80, 3, 39.878230, -105.771735, 3175, 20, 6840690, 2889340
14331, 11-02-2012, 20:51:29, red, 80, 3, 39.878288, -105.771710, 3173, 27, 6840681, 2889347
14332, 11-02-2012, 20:51:30, red, 80, 3, 39.878347, -105.771668, 3171, 27, 6840673, 2889356
14333, 11-02-2012, 20:51:31, red, 80, 3, 39.878385, -105.771600, 3169, 26, 6840671, 2889368
14334, 11-02-2012, 20:51:32, red, 80, 3, 39.878412, -105.771522, 3167, 26, 6840671, 2889381
14335, 11-02-2012, 20:51:33, red, 80, 3, 39.878443, -105.771455, 3165, 22, 6840670, 2889392
14336, 11-02-2012, 20:51:34, red, 80, 3, 39.878502, -105.771420, 3162, 25, 6840662, 2889401
14337, 11-02-2012, 20:51:35, red, 80, 3, 39.878568, -105.771390, 3160, 30, 6840652, 2889409
14338, 11-02-2012, 20:51:36, red, 80, 3, 39.878637, -105.771327, 3157, 34, 6840644, 2889422
14339, 11-02-2012, 20:51:37, red, 80, 3, 39.878683, -105.771237, 3155, 32, 6840642, 2889438
14340, 11-02-2012, 20:51:38, red, 80, 3, 39.878715, -105.771135, 3153, 34, 6840643, 2889454
14341, 11-02-2012, 20:51:39, red, 80, 3, 39.878755, -105.771040, 3150, 32, 6840642, 2889470
14342, 11-02-2012, 20:51:40, red, 80, 3, 39.878817, -105.770978, 3148, 29, 6840635, 2889482
14343, 11-02-2012, 20:51:41, red, 80, 3, 39.878888, -105.770927, 3147, 33, 6840626, 2889494
14344, 11-02-2012, 20:51:42, red, 80, 3, 39.878950, -105.770858, 3145, 31, 6840619, 2889507
14345, 11-02-2012, 20:51:43, red, 80, 3, 39.878982, -105.770773, 3143, 28, 6840620, 2889521
14346, 11-02-2012, 20:51:44, red, 80, 3, 39.879005, -105.770700, 3141, 22, 6840621, 2889533
14347, 11-02-2012, 20:51:45, red, 80, 3, 39.879045, -105.770658, 3140, 19, 6840616, 2889541
14348, 11-02-2012, 20:51:46, red, 80, 3, 39.879088, -105.770645, 3138, 16, 6840609, 2889546
14349, 11-02-2012, 20:51:47, red, 80, 3, 39.879123, -105.770660, 3137, 11, 6840602, 2889546
14350, 11-02-2012, 20:51:48, red, 80, 3, 39.879123, -105.770660, 3137, 11, 6840602, 2889546
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:00:16"
14351, 11-02-2012, 20:51:49, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14352, 11-02-2012, 20:51:50, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14353, 11-02-2012, 20:51:51, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14354, 11-02-2012, 20:51:52, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14355, 11-02-2012, 20:51:53, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14356, 11-02-2012, 20:51:54, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14357, 11-02-2012, 20:51:55, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14358, 11-02-2012, 20:51:56, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14359, 11-02-2012, 20:51:57, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14360, 11-02-2012, 20:51:58, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14361, 11-02-2012, 20:51:59, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14362, 11-02-2012, 20:52:00, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14363, 11-02-2012, 20:52:01, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14364, 11-02-2012, 20:52:02, green, 80, 3, 39.879155, -105.770693, 3136, 5, 6840594, 2889543
14365, 11-02-2012, 20:52:03, green, 80, 3, 39.879155, -105.770645, 3140, 5, 6840597, 2889550
14366, 11-02-2012, 20:52:04, green, 80, 3, 39.879155, -105.770645, 3140, 5, 6840597, 2889550
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#ski duration="00:02:36" distance="571" descent="-133" av_speed="13" max_speed="23"
14367, 11-02-2012, 20:52:05, red, 80, 3, 39.879155, -105.770593, 3140, 11, 6840601, 2889557
14368, 11-02-2012, 20:52:06, red, 80, 3, 39.879160, -105.770555, 3139, 12, 6840602, 2889563
14369, 11-02-2012, 20:52:07, red, 80, 3, 39.879160, -105.770555, 3139, 12, 6840602, 2889563
14370, 11-02-2012, 20:52:08, red, 80, 3, 39.879205, -105.770502, 3138, 15, 6840598, 2889573
14371, 11-02-2012, 20:52:09, red, 80, 3, 39.879223, -105.770462, 3138, 14, 6840597, 2889580
14372, 11-02-2012, 20:52:10, red, 80, 3, 39.879230, -105.770412, 3137, 16, 6840600, 2889587
14373, 11-02-2012, 20:52:11, red, 80, 3, 39.879253, -105.770370, 3136, 17, 6840598, 2889595
14374, 11-02-2012, 20:52:12, red, 80, 3, 39.879288, -105.770332, 3134, 20, 6840595, 2889602
14375, 11-02-2012, 20:52:13, red, 80, 3, 39.879317, -105.770282, 3134, 18, 6840593, 2889611
14376, 11-02-2012, 20:52:14, red, 80, 3, 39.879337, -105.770228, 3132, 18, 6840593, 2889620
14377, 11-02-2012, 20:52:15, red, 80, 3, 39.879368, -105.770188, 3131, 18, 6840590, 2889627
14378, 11-02-2012, 20:52:16, red, 80, 3, 39.879410, -105.770155, 3129, 21, 6840585, 2889635
14379, 11-02-2012, 20:52:17, red, 80, 3, 39.879447, -105.770105, 3128, 22, 6840582, 2889644
14380, 11-02-2012, 20:52:18, red, 80, 3, 39.879472, -105.770042, 3126, 23, 6840582, 2889654
14381, 11-02-2012, 20:52:19, red, 80, 3, 39.879505, -105.769990, 3124, 19, 6840579, 2889664
14382, 11-02-2012, 20:52:20, red, 80, 3, 39.879555, -105.769963, 3122, 22, 6840572, 2889670
14383, 11-02-2012, 20:52:21, red, 80, 3, 39.879603, -105.769932, 3120, 23, 6840565, 2889678
14384, 11-02-2012, 20:52:22, red, 80, 3, 39.879642, -105.769877, 3118, 23, 6840562, 2889688
14385, 11-02-2012, 20:52:23, red, 80, 3, 39.879690, -105.769832, 3117, 22, 6840556, 2889697
14386, 11-02-2012, 20:52:24, red, 80, 3, 39.879738, -105.769808, 3115, 20, 6840549, 2889703
14387, 11-02-2012, 20:52:25, red, 80, 3, 39.879787, -105.769790, 3114, 20, 6840542, 2889709
14388, 11-02-2012, 20:52:26, red, 80, 3, 39.879830, -105.769757, 3112, 20, 6840536, 2889716
14389, 11-02-2012, 20:52:27, red, 80, 3, 39.879853, -105.769697, 3111, 22, 6840536, 2889726
14390, 11-02-2012, 20:52:28, red, 80, 3, 39.879880, -105.769645, 3109, 18, 6840535, 2889735
14391, 11-02-2012, 20:52:29, red, 80, 3, 39.879915, -105.769628, 3107, 13, 6840530, 2889739
14392, 11-02-2012, 20:52:30, red, 80, 3, 39.879945, -105.769638, 3107, 11, 6840523, 2889740
14393, 11-02-2012, 20:52:31, red, 80, 3, 39.879945, -105.769638, 3107, 11, 6840523, 2889740
14394, 11-02-2012, 20:52:32, red, 80, 3, 39.879998, -105.769643, 3104, 12, 6840513, 2889742
14395, 11-02-2012, 20:52:33, red, 80, 3, 39.880020, -105.769607, 3103, 16, 6840512, 2889749
14396, 11-02-2012, 20:52:34, red, 80, 3, 39.880037, -105.769555, 3102, 19, 6840512, 2889757
14397, 11-02-2012, 20:52:35, red, 80, 3, 39.880060, -105.769513, 3100, 14, 6840511, 2889764
14398, 11-02-2012, 20:52:36, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14399, 11-02-2012, 20:52:37, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14400, 11-02-2012, 20:52:38, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14401, 11-02-2012, 20:52:39, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14402, 11-02-2012, 20:52:40, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14403, 11-02-2012, 20:52:41, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14404, 11-02-2012, 20:52:42, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14405, 11-02-2012, 20:52:43, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14406, 11-02-2012, 20:52:44, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14407, 11-02-2012, 20:52:45, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14408, 11-02-2012, 20:52:46, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14409, 11-02-2012, 20:52:47, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14410, 11-02-2012, 20:52:48, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14411, 11-02-2012, 20:52:49, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14412, 11-02-2012, 20:52:50, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14413, 11-02-2012, 20:52:51, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14414, 11-02-2012, 20:52:52, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14415, 11-02-2012, 20:52:53, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14416, 11-02-2012, 20:52:54, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14417, 11-02-2012, 20:52:55, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14418, 11-02-2012, 20:52:56, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14419, 11-02-2012, 20:52:57, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14420, 11-02-2012, 20:52:58, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14421, 11-02-2012, 20:52:59, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14422, 11-02-2012, 20:53:00, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14423, 11-02-2012, 20:53:01, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14424, 11-02-2012, 20:53:02, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14425, 11-02-2012, 20:53:03, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14426, 11-02-2012, 20:53:04, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14427, 11-02-2012, 20:53:05, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14428, 11-02-2012, 20:53:06, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14429, 11-02-2012, 20:53:07, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14430, 11-02-2012, 20:53:08, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14431, 11-02-2012, 20:53:09, red, 80, 3, 39.880087, -105.769495, 3099, 10, 6840507, 2889769
14432, 11-02-2012, 20:53:10, red, 80, 3, 39.880088, -105.769543, 3100, 8, 6840504, 2889762
14433, 11-02-2012, 20:53:11, red, 80, 3, 39.880088, -105.769543, 3100, 8, 6840504, 2889762
14434, 11-02-2012, 20:53:12, red, 80, 3, 39.880113, -105.769603, 3099, 11, 6840495, 2889755
14435, 11-02-2012, 20:53:13, red, 80, 3, 39.880113, -105.769603, 3099, 11, 6840495, 2889755
14436, 11-02-2012, 20:53:14, red, 80, 3, 39.880143, -105.769663, 3098, 11, 6840485, 2889748
14437, 11-02-2012, 20:53:15, red, 80, 3, 39.880143, -105.769663, 3098, 11, 6840485, 2889748
14438, 11-02-2012, 20:53:16, red, 80, 3, 39.880190, -105.769633, 3097, 13, 6840479, 2889755
14439, 11-02-2012, 20:53:17, red, 80, 3, 39.880200, -105.769590, 3096, 13, 6840480, 2889762
14440, 11-02-2012, 20:53:18, red, 80, 3, 39.880212, -105.769548, 3095, 13, 6840481, 2889769
14441, 11-02-2012, 20:53:19, red, 80, 3, 39.880212, -105.769548, 3095, 13, 6840481, 2889769
14442, 11-02-2012, 20:53:20, red, 80, 3, 39.880257, -105.769542, 3093, 13, 6840473, 2889772
14443, 11-02-2012, 20:53:21, red, 80, 3, 39.880288, -105.769567, 3091, 16, 6840465, 2889771
14444, 11-02-2012, 20:53:22, red, 80, 3, 39.880325, -105.769568, 3090, 15, 6840458, 2889773
14445, 11-02-2012, 20:53:23, red, 80, 3, 39.880357, -105.769532, 3089, 17, 6840455, 2889780
14446, 11-02-2012, 20:53:24, red, 80, 3, 39.880370, -105.769478, 3088, 17, 6840456, 2889788
14447, 11-02-2012, 20:53:25, red, 80, 3, 39.880373, -105.769428, 3087, 13, 6840459, 2889795
14448, 11-02-2012, 20:53:26, red, 80, 3, 39.880380, -105.769387, 3085, 12, 6840461, 2889802
14449, 11-02-2012, 20:53:27, red, 80, 3, 39.880380, -105.769387, 3085, 12, 6840461, 2889802
14450, 11-02-2012, 20:53:28, red, 80, 3, 39.880425, -105.769393, 3082, 14, 6840452, 2889803
