#start of day, 12-02-2012, 15:38:03
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#faff duration="00:16:07"
1473, 12-02-2012, 16:12:40, green, 80, 3, 39.884415, -105.789653, 2962, 10, 6838273, 2887171
comment, date, time, color, opacity, width, lat, long, alt, speed, x, y
#lift duration="00:09:02" distance="4078" ascent="339" av_speed="27" max_speed="16"
1474, 12-02-2012, 16:12:41, blue, 50, 2, 39.884388, -105.789635, 2964, 14, 6838279, 2887172
1475, 12-02-2012, 16:12:42, blue, 50, 2, 39.884388, -105.789635, 2964, 14, 6838279, 2887172
1476, 12-02-2012, 16:12:43, blue, 50, 2, 39.884337, -105.789590, 2967, 14, 6838291, 2887176
1477, 12-02-2012, 16:12:44, blue, 50, 2, 39.884298, -105.789555, 2967, 16, 6838301, 2887178
1478, 12-02-2012, 16:12:45, blue, 50, 2, 39.884267, -105.789520, 2969, 13, 6838309, 2887181
1479, 12-02-2012, 16:12:46, blue, 50, 2, 39.884238, -105.789498, 2969, 13, 6838316, 2887183
1480, 12-02-2012, 16:12:47, blue, 50, 2, 39.884207, -105.789470, 2970, 16, 6838324, 2887185
1481, 12-02-2012, 16:12:48, blue, 50, 2, 39.884172, -105.789432, 2972, 14, 6838333, 2887188
1482, 12-02-2012, 16:12:49, blue, 50, 2, 39.884142, -105.789402, 2973, 13, 6838341, 2887191
1483, 12-02-2012, 16:12:50, blue, 50, 2, 39.884108, -105.789370, 2974, 15, 6838349, 2887193
1484, 12-02-2012, 16:12:51, blue, 50, 2, 39.884075, -105.789333, 2975, 15, 6838358, 2887196
1485, 12-02-2012, 16:12:52, blue, 50, 2, 39.884043, -105.789298, 2976, 13, 6838366, 2887199
1486, 12-02-2012, 16:12:53, blue, 50, 2, 39.884013, -105.789267, 2977, 15, 6838374, 2887202
1487, 12-02-2012, 16:12:54, blue, 50, 2, 39.883980, -105.789235, 2978, 15, 6838382, 2887204
1488, 12-02-2012, 16:12:55, blue, 50, 2, 39.883952, -105.789203, 2979, 13, 6838390, 2887207
1489, 12-02-2012, 16:12:56, blue, 50, 2, 39.883922, -105.789177, 2979, 15, 6838397, 2887209
1490, 12-02-2012, 16:12:57, blue, 50, 2, 39.883890, -105.789148, 2980, 16, 6838405, 2887211
1491, 12-02-2012, 16:12:58, blue, 50, 2, 39.883860, -105.789122, 2981, 13, 6838413, 2887213
1492, 12-02-2012, 16:12:59, blue, 50, 2, 39.883832, -105.789093, 2982, 13, 6838420, 2887216
1493, 12-02-2012, 16:13:00, blue, 50, 2, 39.883802, -105.789065, 2983, 15, 6838427, 2887218
1494, 12-02-2012, 16:13:01, blue, 50, 2, 39.883772, -105.789035, 2984, 14, 6838435, 2887220
1495, 12-02-2012, 16:13:02, blue, 50, 2, 39.883743, -105.789005, 2985, 13, 6838442, 2887223
1496, 12-02-2012, 16:13:03, blue, 50, 2, 39.883715, -105.788978, 2986, 14, 6838450, 2887225
1497, 12-02-2012, 16:13:04, blue, 50, 2, 39.883685, -105.788950, 2987, 15, 6838457, 2887227
1498, 12-02-2012, 16:13:05, blue, 50, 2, 39.883655, -105.788920, 2988, 14, 6838465, 2887230
1499, 12-02-2012, 16:13:06, blue, 50, 2, 39.883627, -105.788893, 2989, 14, 6838472, 2887232
1500, 12-02-2012, 16:13:07, blue, 50, 2, 39.883597, -105.788863, 2990, 15, 6838479, 2887234
1501, 12-02-2012, 16:13:08, blue, 50, 2, 39.883568, -105.788833, 2991, 14, 6838487, 2887237
1502, 12-02-2012, 16:13:09, blue, 50, 2, 39.883538, -105.788808, 2992, 14, 6838494, 2887238
1503, 12-02-2012, 16:13:10, blue, 50, 2, 39.883508, -105.788778, 2993, 15, 6838502, 2887241
1504, 12-02-2012, 16:13:11, blue, 50, 2, 39.883478, -105.788750, 2994, 14, 6838509, 2887243
1505, 12-02-2012, 16:13:12, blue, 50, 2, 39.883450, -105.788723, 2995, 14, 6838516, 2887245
1506, 12-02-2012, 16:13:13, blue, 50, 2, 39.883420, -105.788692, 2995, 15, 6838524, 2887248
1507, 12-02-2012, 16:13:14, blue, 50, 2, 39.883390, -105.788662, 2996, 14, 6838532, 2887250
1508, 12-02-2012, 16:13:15, blue, 50, 2, 39.883360, -105.788633, 2996, 14, 6838539, 2887253
1509, 12-02-2012, 16:13:16, blue, 50, 2, 39.883330, -105.788605, 2996, 14, 6838547, 2887255
1510, 12-02-2012, 16:13:17, blue, 50, 2, 39.883300, -105.788575, 2997, 15, 6838555, 2887257
1511, 12-02-2012, 16:13:18, blue, 50, 2, 39.883270, -105.788547, 2997, 14, 6838562, 2887259
1512, 12-02-2012, 16:13:19, blue, 50, 2, 39.883240, -105.788518, 2998, 15, 6838570, 2887262
1513, 12-02-2012, 16:13:20, blue, 50, 2, 39.883208, -105.788488, 2998, 15, 6838578, 2887264
1514, 12-02-2012, 16:13:21, blue, 50, 2, 39.883178, -105.788460, 2999, 14, 6838585, 2887266
1515, 12-02-2012, 16:13:22, blue, 50, 2, 39.883148, -105.788433, 2999, 14, 6838593, 2887268
1516, 12-02-2012, 16:13:23, blue, 50, 2, 39.883118, -105.788403, 2999, 15, 6838600, 2887271
1517, 12-02-2012, 16:13:24, blue, 50, 2, 39.883088, -105.788375, 2999, 14, 6838608, 2887273
1518, 12-02-2012, 16:13:25, blue, 50, 2, 39.883058, -105.788347, 2999, 14, 6838615, 2887275
1519, 12-02-2012, 16:13:26, blue, 50, 2, 39.883028, -105.788318, 2999, 15, 6838623, 2887277
1520, 12-02-2012, 16:13:27, blue, 50, 2, 39.882997, -105.788288, 2999, 15, 6838631, 2887280
1521, 12-02-2012, 16:13:28, blue, 50, 2, 39.882967, -105.788260, 2999, 14, 6838638, 2887282
1522, 12-02-2012, 16:13:29, blue, 50, 2, 39.882937, -105.788232, 3000, 15, 6838646, 2887284
1523, 12-02-2012, 16:13:30, blue, 50, 2, 39.882905, -105.788203, 3000, 15, 6838654, 2887286
1524, 12-02-2012, 16:13:31, blue, 50, 2, 39.882875, -105.788173, 3000, 14, 6838662, 2887289
1525, 12-02-2012, 16:13:32, blue, 50, 2, 39.882845, -105.788143, 3000, 15, 6838669, 2887291
1526, 12-02-2012, 16:13:33, blue, 50, 2, 39.882813, -105.788117, 3001, 15, 6838677, 2887293
1527, 12-02-2012, 16:13:34, blue, 50, 2, 39.882783, -105.788088, 3001, 14, 6838684, 2887295
1528, 12-02-2012, 16:13:35, blue, 50, 2, 39.882753, -105.788060, 3002, 15, 6838692, 2887297
1529, 12-02-2012, 16:13:36, blue, 50, 2, 39.882722, -105.788032, 3002, 15, 6838700, 2887299
1530, 12-02-2012, 16:13:37, blue, 50, 2, 39.882690, -105.788002, 3002, 14, 6838708, 2887302
1531, 12-02-2012, 16:13:38, blue, 50, 2, 39.882660, -105.787972, 3003, 15, 6838715, 2887304
1532, 12-02-2012, 16:13:39, blue, 50, 2, 39.882630, -105.787945, 3003, 14, 6838723, 2887306
1533, 12-02-2012, 16:13:40, blue, 50, 2, 39.882598, -105.787915, 3004, 15, 6838731, 2887309
1534, 12-02-2012, 16:13:41, blue, 50, 2, 39.882568, -105.787887, 3004, 15, 6838738, 2887311
1535, 12-02-2012, 16:13:42, blue, 50, 2, 39.882538, -105.787858, 3005, 14, 6838746, 2887313
1536, 12-02-2012, 16:13:43, blue, 50, 2, 39.882507, -105.787830, 3006, 15, 6838754, 2887315
1537, 12-02-2012, 16:13:44, blue, 50, 2, 39.882477, -105.787802, 3006, 14, 6838761, 2887317
1538, 12-02-2012, 16:13:45, blue, 50, 2, 39.882447, -105.787773, 3006, 14, 6838769, 2887320
1539, 12-02-2012, 16:13:46, blue, 50, 2, 39.882415, -105.787743, 3007, 15, 6838777, 2887322
1540, 12-02-2012, 16:13:47, blue, 50, 2, 39.882385, -105.787715, 3007, 14, 6838784, 2887324
1541, 12-02-2012, 16:13:48, blue, 50, 2, 39.882355, -105.787687, 3007, 14, 6838792, 2887326
1542, 12-02-2012, 16:13:49, blue, 50, 2, 39.882325, -105.787658, 3008, 15, 6838800, 2887329
1543, 12-02-2012, 16:13:50, blue, 50, 2, 39.882293, -105.787628, 3008, 15, 6838807, 2887331
1544, 12-02-2012, 16:13:51, blue, 50, 2, 39.882263, -105.787600, 3008, 14, 6838815, 2887333
1545, 12-02-2012, 16:13:52, blue, 50, 2, 39.882232, -105.787572, 3009, 15, 6838823, 2887335
1546, 12-02-2012, 16:13:53, blue, 50, 2, 39.882202, -105.787543, 3009, 15, 6838830, 2887337
1547, 12-02-2012, 16:13:54, blue, 50, 2, 39.882170, -105.787513, 3010, 14, 6838838, 2887340
1548, 12-02-2012, 16:13:55, blue, 50, 2, 39.882140, -105.787487, 3010, 15, 6838846, 2887342
1549, 12-02-2012, 16:13:56, blue, 50, 2, 39.882108, -105.787458, 3011, 14, 6838854, 2887344
1550, 12-02-2012, 16:13:57, blue, 50, 2, 39.882078, -105.787432, 3011, 14, 6838861, 2887346
1551, 12-02-2012, 16:13:58, blue, 50, 2, 39.882048, -105.787402, 3012, 15, 6838869, 2887348
1552, 12-02-2012, 16:13:59, blue, 50, 2, 39.882017, -105.787377, 3012, 14, 6838876, 2887350
1553, 12-02-2012, 16:14:00, blue, 50, 2, 39.881987, -105.787348, 3013, 14, 6838884, 2887352
1554, 12-02-2012, 16:14:01, blue, 50, 2, 39.881957, -105.787322, 3014, 15, 6838891, 2887354
1555, 12-02-2012, 16:14:02, blue, 50, 2, 39.881925, -105.787293, 3014, 14, 6838899, 2887356
1556, 12-02-2012, 16:14:03, blue, 50, 2, 39.881895, -105.787265, 3015, 14, 6838907, 2887359
1557, 12-02-2012, 16:14:04, blue, 50, 2, 39.881865, -105.787238, 3015, 14, 6838914, 2887360
1558, 12-02-2012, 16:14:05, blue, 50, 2, 39.881833, -105.787212, 3016, 14, 6838922, 2887362
1559, 12-02-2012, 16:14:06, blue, 50, 2, 39.881803, -105.787183, 3017, 14, 6838929, 2887365
1560, 12-02-2012, 16:14:07, blue, 50, 2, 39.881773, -105.787155, 3018, 14, 6838937, 2887367
1561, 12-02-2012, 16:14:08, blue, 50, 2, 39.881743, -105.787128, 3019, 14, 6838944, 2887369
1562, 12-02-2012, 16:14:09, blue, 50, 2, 39.881713, -105.787100, 3019, 14, 6838952, 2887371
1563, 12-02-2012, 16:14:10, blue, 50, 2, 39.881682, -105.787072, 3020, 14, 6838960, 2887373
1564, 12-02-2012, 16:14:11, blue, 50, 2, 39.881652, -105.787042, 3020, 14, 6838967, 2887376
1565, 12-02-2012, 16:14:12, blue, 50, 2, 39.881622, -105.787012, 3021, 14, 6838975, 2887378
1566, 12-02-2012, 16:14:13, blue, 50, 2, 39.881592, -105.786985, 3021, 14, 6838983, 2887380
1567, 12-02-2012, 16:14:14, blue, 50, 2, 39.881560, -105.786958, 3022, 14, 6838990, 2887382
1568, 12-02-2012, 16:14:15, blue, 50, 2, 39.881530, -105.786930, 3022, 14, 6838998, 2887384
1569, 12-02-2012, 16:14:16, blue, 50, 2, 39.881500, -105.786900, 3023, 14, 6839005, 2887387
1570, 12-02-2012, 16:14:17, blue, 50, 2, 39.881472, -105.786870, 3023, 14, 6839013, 2887389
1571, 12-02-2012, 16:14:18, blue, 50, 2, 39.881440, -105.786840, 3024, 15, 6839021, 2887391
1572, 12-02-2012, 16:14:19, blue, 50, 2, 39.881410, -105.786810, 3024, 15, 6839028, 2887394
1573, 12-02-2012, 16:14:20, blue, 50, 2, 39.881380, -105.786783, 3025, 14, 6839036, 2887396
1574, 12-02-2012, 16:14:21, blue, 50, 2, 39.881350, -105.786755, 3025, 14, 6839043, 2887398
1575, 12-02-2012, 16:14:22, blue, 50, 2, 39.881320, -105.786725, 3026, 14, 6839051, 2887401
1576, 12-02-2012, 16:14:23, blue, 50, 2, 39.881290, -105.786695, 3026, 15, 6839059, 2887403
1577, 12-02-2012, 16:14:24, blue, 50, 2, 39.881258, -105.786668, 3027, 14, 6839066, 2887405
1578, 12-02-2012, 16:14:25, blue, 50, 2, 39.881230, -105.786640, 3028, 14, 6839074, 2887407
1579, 12-02-2012, 16:14:26, blue, 50, 2, 39.881200, -105.786612, 3028, 14, 6839081, 2887409
1580, 12-02-2012, 16:14:27, blue, 50, 2, 39.881172, -105.786582, 3029, 15, 6839089, 2887412
1581, 12-02-2012, 16:14:28, blue, 50, 2, 39.881140, -105.786552, 3029, 15, 6839097, 2887414
1582, 12-02-2012, 16:14:29, blue, 50, 2, 39.881112, -105.786522, 3030, 14, 6839104, 2887417
1583, 12-02-2012, 16:14:30, blue, 50, 2, 39.881083, -105.786490, 3030, 14, 6839111, 2887420
1584, 12-02-2012, 16:14:31, blue, 50, 2, 39.881053, -105.786462, 3030, 14, 6839119, 2887422
1585, 12-02-2012, 16:14:32, blue, 50, 2, 39.881022, -105.786435, 3030, 14, 6839127, 2887424
1586, 12-02-2012, 16:14:33, blue, 50, 2, 39.880992, -105.786407, 3031, 14, 6839134, 2887426
1587, 12-02-2012, 16:14:34, blue, 50, 2, 39.880962, -105.786375, 3031, 15, 6839142, 2887429
1588, 12-02-2012, 16:14:35, blue, 50, 2, 39.880932, -105.786345, 3031, 14, 6839150, 2887431
1589, 12-02-2012, 16:14:36, blue, 50, 2, 39.880900, -105.786317, 3032, 14, 6839158, 2887433
1590, 12-02-2012, 16:14:37, blue, 50, 2, 39.880870, -105.786288, 3033, 14, 6839165, 2887435
1591, 12-02-2012, 16:14:38, blue, 50, 2, 39.880837, -105.786262, 3033, 14, 6839173, 2887437
1592, 12-02-2012, 16:14:39, blue, 50, 2, 39.880805, -105.786235, 3033, 15, 6839181, 2887439
1593, 12-02-2012, 16:14:40, blue, 50, 2, 39.880772, -105.786208, 3034, 15, 6839189, 2887441
1594, 12-02-2012, 16:14:41, blue, 50, 2, 39.880740, -105.786180, 3034, 14, 6839197, 2887443
1595, 12-02-2012, 16:14:42, blue, 50, 2, 39.880708, -105.786153, 3035, 15, 6839204, 2887445
1596, 12-02-2012, 16:14:43, blue, 50, 2, 39.880677, -105.786125, 3035, 15, 6839212, 2887447
1597, 12-02-2012, 16:14:44, blue, 50, 2, 39.880645, -105.786097, 3036, 15, 6839220, 2887449
1598, 12-02-2012, 16:14:45, blue, 50, 2, 39.880613, -105.786068, 3037, 15, 6839228, 2887451
1599, 12-02-2012, 16:14:46, blue, 50, 2, 39.880583, -105.786038, 3037, 14, 6839236, 2887454
1600, 12-02-2012, 16:14:47, blue, 50, 2, 39.880552, -105.786012, 3038, 15, 6839243, 2887456
1601, 12-02-2012, 16:14:48, blue, 50, 2, 39.880522, -105.785982, 3038, 15, 6839251, 2887458
1602, 12-02-2012, 16:14:49, blue, 50, 2, 39.880492, -105.785953, 3039, 14, 6839259, 2887460
1603, 12-02-2012, 16:14:50, blue, 50, 2, 39.880460, -105.785925, 3039, 14, 6839266, 2887462
1604, 12-02-2012, 16:14:51, blue, 50, 2, 39.880430, -105.785897, 3040, 15, 6839274, 2887465
1605, 12-02-2012, 16:14:52, blue, 50, 2, 39.880398, -105.785868, 3040, 14, 6839282, 2887467
1606, 12-02-2012, 16:14:53, blue, 50, 2, 39.880368, -105.785840, 3041, 14, 6839289, 2887469
1607, 12-02-2012, 16:14:54, blue, 50, 2, 39.880337, -105.785812, 3041, 15, 6839297, 2887471
1608, 12-02-2012, 16:14:55, blue, 50, 2, 39.880305, -105.785785, 3042, 14, 6839305, 2887473
1609, 12-02-2012, 16:14:56, blue, 50, 2, 39.880275, -105.785757, 3043, 15, 6839313, 2887475
1610, 12-02-2012, 16:14:57, blue, 50, 2, 39.880245, -105.785728, 3043, 14, 6839320, 2887477
1611, 12-02-2012, 16:14:58, blue, 50, 2, 39.880215, -105.785700, 3044, 14, 6839328, 2887479
1612, 12-02-2012, 16:14:59, blue, 50, 2, 39.880185, -105.785670, 3045, 14, 6839335, 2887482
1613, 12-02-2012, 16:15:00, blue, 50, 2, 39.880153, -105.785643, 3046, 14, 6839343, 2887484
1614, 12-02-2012, 16:15:01, blue, 50, 2, 39.880123, -105.785615, 3047, 14, 6839351, 2887486
1615, 12-02-2012, 16:15:02, blue, 50, 2, 39.880093, -105.785587, 3048, 15, 6839358, 2887488
1616, 12-02-2012, 16:15:03, blue, 50, 2, 39.880063, -105.785558, 3048, 14, 6839366, 2887490
1617, 12-02-2012, 16:15:04, blue, 50, 2, 39.880033, -105.785532, 3049, 14, 6839373, 2887492
1618, 12-02-2012, 16:15:05, blue, 50, 2, 39.880003, -105.785503, 3050, 14, 6839381, 2887495
1619, 12-02-2012, 16:15:06, blue, 50, 2, 39.879972, -105.785475, 3051, 14, 6839388, 2887497
1620, 12-02-2012, 16:15:07, blue, 50, 2, 39.879942, -105.785448, 3052, 14, 6839396, 2887499
1621, 12-02-2012, 16:15:08, blue, 50, 2, 39.879910, -105.785420, 3053, 14, 6839404, 2887501
1622, 12-02-2012, 16:15:09, blue, 50, 2, 39.879880, -105.785393, 3054, 14, 6839411, 2887503
1623, 12-02-2012, 16:15:10, blue, 50, 2, 39.879848, -105.785363, 3054, 15, 6839419, 2887505
1624, 12-02-2012, 16:15:11, blue, 50, 2, 39.879818, -105.785335, 3055, 14, 6839427, 2887507
1625, 12-02-2012, 16:15:12, blue, 50, 2, 39.879788, -105.785307, 3056, 14, 6839434, 2887510
1626, 12-02-2012, 16:15:13, blue, 50, 2, 39.879757, -105.785278, 3056, 15, 6839442, 2887512
1627, 12-02-2012, 16:15:14, blue, 50, 2, 39.879727, -105.785250, 3057, 14, 6839450, 2887514
1628, 12-02-2012, 16:15:15, blue, 50, 2, 39.879695, -105.785222, 3058, 14, 6839457, 2887516
1629, 12-02-2012, 16:15:16, blue, 50, 2, 39.879665, -105.785193, 3059, 15, 6839465, 2887518
1630, 12-02-2012, 16:15:17, blue, 50, 2, 39.879635, -105.785165, 3059, 15, 6839473, 2887521
1631, 12-02-2012, 16:15:18, blue, 50, 2, 39.879603, -105.785137, 3060, 14, 6839480, 2887523
1632, 12-02-2012, 16:15:19, blue, 50, 2, 39.879573, -105.785108, 3061, 14, 6839488, 2887525
1633, 12-02-2012, 16:15:20, blue, 50, 2, 39.879543, -105.785078, 3062, 14, 6839496, 2887527
1634, 12-02-2012, 16:15:21, blue, 50, 2, 39.879513, -105.785052, 3063, 14, 6839503, 2887529
1635, 12-02-2012, 16:15:22, blue, 50, 2, 39.879483, -105.785025, 3064, 14, 6839510, 2887531
1636, 12-02-2012, 16:15:23, blue, 50, 2, 39.879453, -105.784997, 3065, 14, 6839518, 2887533
1637, 12-02-2012, 16:15:24, blue, 50, 2, 39.879423, -105.784967, 3066, 14, 6839526, 2887536
1638, 12-02-2012, 16:15:25, blue, 50, 2, 39.879393, -105.784940, 3067, 14, 6839533, 2887538
1639, 12-02-2012, 16:15:26, blue, 50, 2, 39.879363, -105.784912, 3068, 14, 6839541, 2887540
1640, 12-02-2012, 16:15:27, blue, 50, 2, 39.879333, -105.784883, 3069, 14, 6839548, 2887542
1641, 12-02-2012, 16:15:28, blue, 50, 2, 39.879303, -105.784855, 3071, 14, 6839556, 2887545
1642, 12-02-2012, 16:15:29, blue, 50, 2, 39.879273, -105.784828, 3072, 14, 6839563, 2887547
1643, 12-02-2012, 16:15:30, blue, 50, 2, 39.879243, -105.784800, 3073, 14, 6839571, 2887549
1644, 12-02-2012, 16:15:31, blue, 50, 2, 39.879213, -105.784772, 3073, 15, 6839578, 2887551
1645, 12-02-2012, 16:15:32, blue, 50, 2, 39.879183, -105.784742, 3074, 14, 6839586, 2887553
1646, 12-02-2012, 16:15:33, blue, 50, 2, 39.879153, -105.784713, 3075, 14, 6839593, 2887556
1647, 12-02-2012, 16:15:34, blue, 50, 2, 39.879123, -105.784683, 3075, 15, 6839601, 2887558
1648, 12-02-2012, 16:15:35, blue, 50, 2, 39.879092, -105.784655, 3076, 15, 6839609, 2887560
1649, 12-02-2012, 16:15:36, blue, 50, 2, 39.879062, -105.784625, 3077, 14, 6839617, 2887563
1650, 12-02-2012, 16:15:37, blue, 50, 2, 39.879032, -105.784597, 3078, 14, 6839624, 2887565
1651, 12-02-2012, 16:15:38, blue, 50, 2, 39.879002, -105.784568, 3078, 15, 6839632, 2887567
1652, 12-02-2012, 16:15:39, blue, 50, 2, 39.878972, -105.784538, 3079, 14, 6839639, 2887570
1653, 12-02-2012, 16:15:40, blue, 50, 2, 39.878942, -105.784512, 3080, 14, 6839647, 2887571
1654, 12-02-2012, 16:15:41, blue, 50, 2, 39.878910, -105.784483, 3080, 14, 6839655, 2887574
1655, 12-02-2012, 16:15:42, blue, 50, 2, 39.878880, -105.784455, 3081, 14, 6839662, 2887576
1656, 12-02-2012, 16:15:43, blue, 50, 2, 39.878850, -105.784427, 3082, 14, 6839670, 2887578
1657, 12-02-2012, 16:15:44, blue, 50, 2, 39.878820, -105.784397, 3083, 14, 6839677, 2887580
1658, 12-02-2012, 16:15:45, blue, 50, 2, 39.878788, -105.784370, 3084, 14, 6839685, 2887582
1659, 12-02-2012, 16:15:46, blue, 50, 2, 39.878760, -105.784342, 3085, 14, 6839692, 2887585
1660, 12-02-2012, 16:15:47, blue, 50, 2, 39.878730, -105.784313, 3086, 14, 6839700, 2887587
1661, 12-02-2012, 16:15:48, blue, 50, 2, 39.878700, -105.784285, 3087, 14, 6839707, 2887589
1662, 12-02-2012, 16:15:49, blue, 50, 2, 39.878670, -105.784257, 3088, 14, 6839715, 2887591
1663, 12-02-2012, 16:15:50, blue, 50, 2, 39.878642, -105.784230, 3089, 14, 6839722, 2887593
1664, 12-02-2012, 16:15:51, blue, 50, 2, 39.878610, -105.784202, 3090, 14, 6839730, 2887596
1665, 12-02-2012, 16:15:52, blue, 50, 2, 39.878580, -105.784173, 3091, 14, 6839737, 2887598
1666, 12-02-2012, 16:15:53, blue, 50, 2, 39.878550, -105.784145, 3092, 14, 6839745, 2887600
1667, 12-02-2012, 16:15:54, blue, 50, 2, 39.878520, -105.784117, 3093, 14, 6839753, 2887602
1668, 12-02-2012, 16:15:55, blue, 50, 2, 39.878490, -105.784090, 3094, 14, 6839760, 2887604
1669, 12-02-2012, 16:15:56, blue, 50, 2, 39.878460, -105.784062, 3095, 14, 6839768, 2887606
1670, 12-02-2012, 16:15:57, blue, 50, 2, 39.878432, -105.784033, 3096, 14, 6839775, 2887609
1671, 12-02-2012, 16:15:58, blue, 50, 2, 39.878402, -105.784007, 3097, 14, 6839782, 2887611
1672, 12-02-2012, 16:15:59, blue, 50, 2, 39.878373, -105.783977, 3099, 14, 6839790, 2887613
1673, 12-02-2012, 16:16:00, blue, 50, 2, 39.878343, -105.783952, 3100, 14, 6839797, 2887615
1674, 12-02-2012, 16:16:01, blue, 50, 2, 39.878313, -105.783923, 3100, 15, 6839804, 2887617
1675, 12-02-2012, 16:16:02, blue, 50, 2, 39.878282, -105.783893, 3101, 15, 6839812, 2887620
1676, 12-02-2012, 16:16:03, blue, 50, 2, 39.878252, -105.783865, 3102, 14, 6839820, 2887622
1677, 12-02-2012, 16:16:04, blue, 50, 2, 39.878222, -105.783835, 3102, 14, 6839828, 2887624
1678, 12-02-2012, 16:16:05, blue, 50, 2, 39.878192, -105.783805, 3103, 15, 6839835, 2887627
1679, 12-02-2012, 16:16:06, blue, 50, 2, 39.878162, -105.783778, 3104, 14, 6839843, 2887629
1680, 12-02-2012, 16:16:07, blue, 50, 2, 39.878133, -105.783750, 3104, 14, 6839850, 2887631
1681, 12-02-2012, 16:16:08, blue, 50, 2, 39.878103, -105.783720, 3105, 15, 6839858, 2887633
1682, 12-02-2012, 16:16:09, blue, 50, 2, 39.878073, -105.783692, 3106, 14, 6839865, 2887636
1683, 12-02-2012, 16:16:10, blue, 50, 2, 39.878043, -105.783663, 3107, 14, 6839873, 2887638
1684, 12-02-2012, 16:16:11, blue, 50, 2, 39.878013, -105.783633, 3108, 14, 6839880, 2887640
1685, 12-02-2012, 16:16:12, blue, 50, 2, 39.877983, -105.783607, 3109, 14, 6839888, 2887642
1686, 12-02-2012, 16:16:13, blue, 50, 2, 39.877953, -105.783578, 3110, 14, 6839895, 2887644
1687, 12-02-2012, 16:16:14, blue, 50, 2, 39.877923, -105.783550, 3111, 14, 6839903, 2887647
1688, 12-02-2012, 16:16:15, blue, 50, 2, 39.877893, -105.783522, 3112, 14, 6839910, 2887649
1689, 12-02-2012, 16:16:16, blue, 50, 2, 39.877863, -105.783495, 3113, 14, 6839918, 2887651
1690, 12-02-2012, 16:16:17, blue, 50, 2, 39.877833, -105.783467, 3114, 14, 6839925, 2887653
1691, 12-02-2012, 16:16:18, blue, 50, 2, 39.877803, -105.783437, 3115, 14, 6839933, 2887656
1692, 12-02-2012, 16:16:19, blue, 50, 2, 39.877773, -105.783410, 3116, 14, 6839940, 2887658
1693, 12-02-2012, 16:16:20, blue, 50, 2, 39.877743, -105.783383, 3117, 14, 6839948, 2887660
1694, 12-02-2012, 16:16:21, blue, 50, 2, 39.877713, -105.783355, 3118, 14, 6839955, 2887662
1695, 12-02-2012, 16:16:22, blue, 50, 2, 39.877685, -105.783325, 3119, 14, 6839963, 2887664
1696, 12-02-2012, 16:16:23, blue, 50, 2, 39.877655, -105.783300, 3120, 14, 6839970, 2887666
1697, 12-02-2012, 16:16:24, blue, 50, 2, 39.877627, -105.783272, 3122, 14, 6839977, 2887668
1698, 12-02-2012, 16:16:25, blue, 50, 2, 39.877597, -105.783245, 3123, 14, 6839985, 2887670
1699, 12-02-2012, 16:16:26, blue, 50, 2, 39.877567, -105.783217, 3123, 14, 6839992, 2887673
1700, 12-02-2012, 16:16:27, blue, 50, 2, 39.877535, -105.783187, 3124, 15, 6840000, 2887675
1701, 12-02-2012, 16:16:28, blue, 50, 2, 39.877505, -105.783158, 3124, 14, 6840008, 2887677
1702, 12-02-2012, 16:16:29, blue, 50, 2, 39.877475, -105.783130, 3125, 14, 6840015, 2887679
1703, 12-02-2012, 16:16:30, blue, 50, 2, 39.877443, -105.783103, 3126, 14, 6840023, 2887681
1704, 12-02-2012, 16:16:31, blue, 50, 2, 39.877413, -105.783073, 3126, 14, 6840031, 2887684
1705, 12-02-2012, 16:16:32, blue, 50, 2, 39.877385, -105.783045, 3127, 14, 6840038, 2887686
1706, 12-02-2012, 16:16:33, blue, 50, 2, 39.877355, -105.783017, 3128, 14, 6840046, 2887688
1707, 12-02-2012, 16:16:34, blue, 50, 2, 39.877325, -105.782988, 3129, 14, 6840053, 2887690
1708, 12-02-2012, 16:16:35, blue, 50, 2, 39.877295, -105.782960, 3130, 14, 6840061, 2887693
1709, 12-02-2012, 16:16:36, blue, 50, 2, 39.877265, -105.782932, 3131, 14, 6840068, 2887695
1710, 12-02-2012, 16:16:37, blue, 50, 2, 39.877235, -105.782903, 3132, 14, 6840076, 2887697
1711, 12-02-2012, 16:16:38, blue, 50, 2, 39.877205, -105.782875, 3132, 14, 6840083, 2887699
1712, 12-02-2012, 16:16:39, blue, 50, 2, 39.877173, -105.782848, 3133, 14, 6840091, 2887701
1713, 12-02-2012, 16:16:40, blue, 50, 2, 39.877143, -105.782820, 3134, 14, 6840099, 2887703
1714, 12-02-2012, 16:16:41, blue, 50, 2, 39.877113, -105.782793, 3135, 14, 6840106, 2887705
1715, 12-02-2012, 16:16:42, blue, 50, 2, 39.877083, -105.782763, 3136, 14, 6840114, 2887708
1716, 12-02-2012, 16:16:43, blue, 50, 2, 39.877053, -105.782738, 3137, 14, 6840121, 2887710
1717, 12-02-2012, 16:16:44, blue, 50, 2, 39.877023, -105.782710, 3138, 14, 6840128, 2887712
1718, 12-02-2012, 16:16:45, blue, 50, 2, 39.876993, -105.782682, 3139, 14, 6840136, 2887714
1719, 12-02-2012, 16:16:46, blue, 50, 2, 39.876965, -105.782655, 3140, 14, 6840143, 2887716
